Date (month),1.5°C Threshold,2°C Threshold
2078-07-01,1.0,0.99754
2078-08-01,1.0,0.99764
2078-09-01,1.0,0.99768
2078-10-01,1.0,0.99776
2078-11-01,1.0,0.99781
2078-12-01,1.0,0.99783
2079-01-01,1.0,0.99788
2079-02-01,1.0,0.99795
2079-03-01,1.0,0.99798
2079-04-01,1.0,0.99799
2079-05-01,1.0,0.99801
2079-06-01,1.0,0.99807
2079-07-01,1.0,0.99809
2079-08-01,1.0,0.99813
2079-09-01,1.0,0.99817
2079-10-01,1.0,0.99824
2079-11-01,1.0,0.99829
2079-12-01,1.0,0.99832
2080-01-01,1.0,0.99834
2080-02-01,1.0,0.99838
2080-03-01,1.0,0.99842
2080-04-01,1.0,0.99848
2080-05-01,1.0,0.9985
2080-06-01,1.0,0.99853
2080-07-01,1.0,0.99858
2080-08-01,1.0,0.99862
2080-09-01,1.0,0.99864
2080-10-01,1.0,0.99866
2080-11-01,1.0,0.99868
2080-12-01,1.0,0.99873
2081-01-01,1.0,0.99873
2081-02-01,1.0,0.99877
2081-03-01,1.0,0.99881
2081-04-01,1.0,0.99885
2081-05-01,1.0,0.99886
2081-06-01,1.0,0.9989
2081-07-01,1.0,0.99892
2081-08-01,1.0,0.99895
2081-09-01,1.0,0.99899
2081-10-01,1.0,0.99901
2081-11-01,1.0,0.99902
2081-12-01,1.0,0.99905
2082-01-01,1.0,0.99907
2082-02-01,1.0,0.99909
2082-03-01,1.0,0.99912
2082-04-01,1.0,0.99916
2082-05-01,1.0,0.9992
2082-06-01,1.0,0.9992
2082-07-01,1.0,0.99924
2082-08-01,1.0,0.99925
2082-09-01,1.0,0.99928
2082-10-01,1.0,0.99929
