Date (month),1.5°C Threshold,2°C Threshold
2078-09-01,1.0,0.99491
2078-10-01,1.0,0.99506
2078-11-01,1.0,0.99528
2078-12-01,1.0,0.99545
2079-01-01,1.0,0.99555
2079-02-01,1.0,0.99563
2079-03-01,1.0,0.99575
2079-04-01,1.0,0.9959
2079-05-01,1.0,0.99599
2079-06-01,1.0,0.9961
2079-07-01,1.0,0.99618
2079-08-01,1.0,0.99629
2079-09-01,1.0,0.99639
2079-10-01,1.0,0.99649
2079-11-01,1.0,0.9966
2079-12-01,1.0,0.99668
2080-01-01,1.0,0.99673
2080-02-01,1.0,0.99684
2080-03-01,1.0,0.99693
2080-04-01,1.0,0.99701
2080-05-01,1.0,0.9971
2080-06-01,1.0,0.99713
2080-07-01,1.0,0.99724
2080-08-01,1.0,0.99731
2080-09-01,1.0,0.99736
2080-10-01,1.0,0.99739
2080-11-01,1.0,0.9974
2080-12-01,1.0,0.99745
2081-01-01,1.0,0.99755
2081-02-01,1.0,0.9976
2081-03-01,1.0,0.99763
2081-04-01,1.0,0.99773
2081-05-01,1.0,0.99778
2081-06-01,1.0,0.99781
2081-07-01,1.0,0.99787
2081-08-01,1.0,0.99795
2081-09-01,1.0,0.99802
2081-10-01,1.0,0.99804
2081-11-01,1.0,0.99806
2081-12-01,1.0,0.99811
2082-01-01,1.0,0.99819
2082-02-01,1.0,0.99824
2082-03-01,1.0,0.99828
2082-04-01,1.0,0.99834
2082-05-01,1.0,0.99837
2082-06-01,1.0,0.99843
2082-07-01,1.0,0.9985
2082-08-01,1.0,0.99855
2082-09-01,1.0,0.99861
2082-10-01,1.0,0.99861
